VX_SRC	V(bl)	V(blb)	V(q)	V(qb)	V(qbx)	V(qx)	V(vddx)	V(wl)	V(wl_dc)	I(CBL)	I(CBLB)	I(RBL)	I(RBLB)	I(VDD_NOISY)	I(VWL)	I(VWL_DC)	I(VX_SRC)	Ib(MN1_DC)	Ib(MN2_DC)	Ib(MP1_DC)	Ib(MP2_DC)	Id(MN1_DC)	Id(MN2_DC)	Id(MP1_DC)	Id(MP2_DC)	Ig(MN1_DC)	Ig(MN2_DC)	Ig(MP1_DC)	Ig(MP2_DC)	Is(MN1_DC)	Is(MN2_DC)	Is(MP1_DC)	Is(MP2_DC)	Ix(xcell:bl)	Ix(xcell:blb)	Ix(xcell:q)	Ix(xcell:qb)	Ix(xcell:vdd)	Ix(xcell:vss)	Ix(xcell:wl)
1.830000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.889215e-01	1.830000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.363865e-05	0.000000e+00	0.000000e+00	-2.482056e-05	-9.446366e-10	-9.400771e-10	2.606717e-10	9.446364e-10	5.554400e-07	2.482150e-05	-5.554400e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-5.544953e-07	-2.482056e-05	5.551793e-07	6.170000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.840000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.885639e-01	1.840000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.365531e-05	0.000000e+00	0.000000e+00	-2.492182e-05	-9.446366e-10	-9.402081e-10	2.677637e-10	9.446364e-10	5.721006e-07	2.492277e-05	-5.721006e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-5.711560e-07	-2.492183e-05	5.718329e-07	6.160000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.850000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.881997e-01	1.850000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.367221e-05	0.000000e+00	0.000000e+00	-2.502243e-05	-9.446366e-10	-9.403353e-10	2.749106e-10	9.446364e-10	5.890070e-07	2.502337e-05	-5.890070e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-5.880623e-07	-2.502243e-05	5.887321e-07	6.150000e-16	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
1.860000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.878289e-01	1.860000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.368937e-05	0.000000e+00	0.000000e+00	-2.512236e-05	-9.446366e-10	-9.404588e-10	2.821102e-10	9.446364e-10	6.061589e-07	2.512330e-05	-6.061589e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.052143e-07	-2.512236e-05	6.058768e-07	6.140000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.870000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.874514e-01	1.870000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.370676e-05	0.000000e+00	0.000000e+00	-2.522161e-05	-9.446366e-10	-9.405788e-10	2.893600e-10	9.446364e-10	6.235564e-07	2.522255e-05	-6.235564e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.226118e-07	-2.522161e-05	6.232671e-07	6.130000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.880000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.870671e-01	1.880000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.372441e-05	0.000000e+00	0.000000e+00	-2.532017e-05	-9.446366e-10	-9.406954e-10	2.966576e-10	9.446364e-10	6.411995e-07	2.532111e-05	-6.411995e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.402549e-07	-2.532017e-05	6.409028e-07	6.120000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.890000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.866761e-01	1.890000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.374230e-05	0.000000e+00	0.000000e+00	-2.541804e-05	-9.446366e-10	-9.408085e-10	3.040006e-10	9.446364e-10	6.590880e-07	2.541899e-05	-6.590880e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.581433e-07	-2.541805e-05	6.587840e-07	6.110000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.900000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.862782e-01	1.900000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.376043e-05	0.000000e+00	0.000000e+00	-2.551521e-05	-9.446366e-10	-9.409185e-10	3.113867e-10	9.446364e-10	6.772218e-07	2.551616e-05	-6.772218e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.762772e-07	-2.551522e-05	6.769104e-07	6.100000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.910000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.858735e-01	1.910000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.377881e-05	0.000000e+00	0.000000e+00	-2.561168e-05	-9.446366e-10	-9.410253e-10	3.188133e-10	9.446364e-10	6.956010e-07	2.561262e-05	-6.956010e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-6.946563e-07	-2.561168e-05	6.952822e-07	6.090000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.920000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.854618e-01	1.920000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.379743e-05	0.000000e+00	0.000000e+00	-2.570742e-05	-9.446366e-10	-9.411291e-10	3.262780e-10	9.446364e-10	7.142253e-07	2.570837e-05	-7.142253e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.132807e-07	-2.570743e-05	7.138991e-07	6.080000e-16	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
1.930000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.850431e-01	1.930000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.381630e-05	0.000000e+00	0.000000e+00	-2.580245e-05	-9.446366e-10	-9.412298e-10	3.337784e-10	9.446364e-10	7.330949e-07	2.580339e-05	-7.330949e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.321503e-07	-2.580245e-05	7.327612e-07	6.070000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.940000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.846173e-01	1.940000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.383542e-05	0.000000e+00	0.000000e+00	-2.589674e-05	-9.446366e-10	-9.413276e-10	3.413119e-10	9.446364e-10	7.522096e-07	2.589769e-05	-7.522096e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.512650e-07	-2.589674e-05	7.518683e-07	6.060000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.950000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.841844e-01	1.950000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.385478e-05	0.000000e+00	0.000000e+00	-2.599030e-05	-9.446366e-10	-9.414226e-10	3.488760e-10	9.446364e-10	7.715693e-07	2.599124e-05	-7.715693e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.706247e-07	-2.599030e-05	7.712205e-07	6.050000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.960000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.837444e-01	1.960000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.387438e-05	0.000000e+00	0.000000e+00	-2.608311e-05	-9.446366e-10	-9.415150e-10	3.564683e-10	9.446364e-10	7.911740e-07	2.608405e-05	-7.911740e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-7.902294e-07	-2.608311e-05	7.908175e-07	6.040000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.970000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.832971e-01	1.970000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.389423e-05	0.000000e+00	0.000000e+00	-2.617516e-05	-9.446366e-10	-9.416046e-10	3.640862e-10	9.446364e-10	8.110235e-07	2.617611e-05	-8.110235e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-8.100789e-07	-2.617516e-05	8.106595e-07	6.030000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.980000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.828425e-01	1.980000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.391433e-05	0.000000e+00	0.000000e+00	-2.626645e-05	-9.446366e-10	-9.416917e-10	3.717273e-10	9.446364e-10	8.311180e-07	2.626740e-05	-8.311179e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-8.301733e-07	-2.626646e-05	8.307462e-07	6.020000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
1.990000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.823806e-01	1.990000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.393466e-05	0.000000e+00	0.000000e+00	-2.635697e-05	-9.446366e-10	-9.417762e-10	3.793889e-10	9.446364e-10	8.514571e-07	2.635792e-05	-8.514571e-07	-9.446370e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-8.505124e-07	-2.635698e-05	8.510777e-07	6.010000e-16	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
2.000000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.819113e-01	2.000000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.395525e-05	0.000000e+00	0.000000e+00	-2.644672e-05	-9.446366e-10	-9.418584e-10	3.870685e-10	9.446364e-10	8.720409e-07	2.644766e-05	-8.720409e-07	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-8.710962e-07	-2.644672e-05	8.716538e-07	6.000000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.010000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.814344e-01	2.010000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.397608e-05	0.000000e+00	0.000000e+00	-2.653567e-05	-9.446366e-10	-9.419382e-10	3.947637e-10	9.446364e-10	8.928692e-07	2.653662e-05	-8.928692e-07	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-8.919246e-07	-2.653568e-05	8.924744e-07	5.990000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.020000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.809501e-01	2.020000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.399715e-05	0.000000e+00	0.000000e+00	-2.662383e-05	-9.446366e-10	-9.420157e-10	4.024718e-10	9.446364e-10	9.139420e-07	2.662478e-05	-9.139420e-07	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-9.129974e-07	-2.662384e-05	9.135396e-07	5.980000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.030000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.804581e-01	2.030000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.401847e-05	0.000000e+00	0.000000e+00	-2.671119e-05	-9.446366e-10	-9.420910e-10	4.101904e-10	9.446364e-10	9.352593e-07	2.671213e-05	-9.352593e-07	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-9.343146e-07	-2.671119e-05	9.348491e-07	5.970000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.040000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.799584e-01	2.040000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.404003e-05	0.000000e+00	0.000000e+00	-2.679773e-05	-9.446366e-10	-9.421640e-10	4.179168e-10	9.446364e-10	9.568208e-07	2.679868e-05	-9.568208e-07	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-9.558762e-07	-2.679773e-05	9.564029e-07	5.960000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.050000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.794511e-01	2.050000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.406183e-05	0.000000e+00	0.000000e+00	-2.688345e-05	-9.446366e-10	-9.422351e-10	4.256487e-10	9.446364e-10	9.786268e-07	2.688440e-05	-9.786266e-07	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-9.776820e-07	-2.688346e-05	9.782010e-07	5.950000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.060000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.789359e-01	2.060000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.408388e-05	0.000000e+00	0.000000e+00	-2.696834e-05	-9.446366e-10	-9.423040e-10	4.333834e-10	9.446364e-10	1.000677e-06	2.696929e-05	-1.000677e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-9.997320e-07	-2.696834e-05	1.000243e-06	5.940000e-16	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
2.070000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.784128e-01	2.070000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.410618e-05	0.000000e+00	0.000000e+00	-2.705239e-05	-9.446366e-10	-9.423711e-10	4.411184e-10	9.446364e-10	1.022971e-06	2.705334e-05	-1.022971e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.022026e-06	-2.705240e-05	1.022530e-06	5.930000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.080000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.778818e-01	2.080000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.412872e-05	0.000000e+00	0.000000e+00	-2.713559e-05	-9.446366e-10	-9.424361e-10	4.488512e-10	9.446364e-10	1.045509e-06	2.713654e-05	-1.045509e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.044564e-06	-2.713560e-05	1.045060e-06	5.920000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.090000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.773428e-01	2.090000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.415150e-05	0.000000e+00	0.000000e+00	-2.721794e-05	-9.446366e-10	-9.424993e-10	4.565794e-10	9.446364e-10	1.068291e-06	2.721888e-05	-1.068291e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.067346e-06	-2.721794e-05	1.067834e-06	5.910000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.100000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.767957e-01	2.100000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.417452e-05	0.000000e+00	0.000000e+00	-2.729941e-05	-9.446366e-10	-9.425607e-10	4.643004e-10	9.446364e-10	1.091316e-06	2.730036e-05	-1.091316e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.090372e-06	-2.729941e-05	1.090852e-06	5.900000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.110000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.762404e-01	2.110000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.419779e-05	0.000000e+00	0.000000e+00	-2.738001e-05	-9.446366e-10	-9.426203e-10	4.720117e-10	9.446364e-10	1.114586e-06	2.738095e-05	-1.114586e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.113641e-06	-2.738001e-05	1.114114e-06	5.890000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.120000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.756768e-01	2.120000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.422131e-05	0.000000e+00	0.000000e+00	-2.745972e-05	-9.446366e-10	-9.426782e-10	4.797109e-10	9.446364e-10	1.138099e-06	2.746066e-05	-1.138099e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.137154e-06	-2.745972e-05	1.137619e-06	5.880000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.130000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.751050e-01	2.130000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.424506e-05	0.000000e+00	0.000000e+00	-2.753853e-05	-9.446366e-10	-9.427344e-10	4.873956e-10	9.446364e-10	1.161855e-06	2.753948e-05	-1.161855e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.160910e-06	-2.753853e-05	1.161368e-06	5.870000e-16	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
2.140000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.745248e-01	2.140000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.426906e-05	0.000000e+00	0.000000e+00	-2.761644e-05	-9.446366e-10	-9.427891e-10	4.950633e-10	9.446364e-10	1.185855e-06	2.761738e-05	-1.185855e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.184910e-06	-2.761644e-05	1.185360e-06	5.860000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.150000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.739361e-01	2.150000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.429331e-05	0.000000e+00	0.000000e+00	-2.769343e-05	-9.446366e-10	-9.428421e-10	5.027116e-10	9.446364e-10	1.210098e-06	2.769437e-05	-1.210098e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.209153e-06	-2.769343e-05	1.209595e-06	5.850000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.160000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.733388e-01	2.160000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.431779e-05	0.000000e+00	0.000000e+00	-2.776949e-05	-9.446366e-10	-9.428937e-10	5.103381e-10	9.446364e-10	1.234584e-06	2.777043e-05	-1.234584e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.233640e-06	-2.776949e-05	1.234074e-06	5.840000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.170000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.727329e-01	2.170000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.434252e-05	0.000000e+00	0.000000e+00	-2.784461e-05	-9.446366e-10	-9.429437e-10	5.179405e-10	9.446364e-10	1.259314e-06	2.784555e-05	-1.259314e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.258369e-06	-2.784461e-05	1.258796e-06	5.830000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.180000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.721183e-01	2.180000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.436749e-05	0.000000e+00	0.000000e+00	-2.791878e-05	-9.446366e-10	-9.429924e-10	5.255163e-10	9.446364e-10	1.284286e-06	2.791973e-05	-1.284286e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.283341e-06	-2.791878e-05	1.283760e-06	5.820000e-16	9.446370e-10	9.446370e-10	-1.175424e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.190000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.714948e-01	2.190000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.439271e-05	0.000000e+00	0.000000e+00	-2.799200e-05	-9.446366e-10	-9.430395e-10	5.330633e-10	9.446364e-10	1.309501e-06	2.799294e-05	-1.309501e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.308556e-06	-2.799200e-05	1.308968e-06	5.810000e-16	9.446370e-10	9.446370e-10	9.836005e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
2.200000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.708625e-01	2.200000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.441817e-05	0.000000e+00	0.000000e+00	-2.806424e-05	-9.446366e-10	-9.430854e-10	5.405792e-10	9.446364e-10	1.334959e-06	2.806519e-05	-1.334959e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.334014e-06	-2.806424e-05	1.334418e-06	5.800000e-16	9.446370e-10	9.446370e-10	-1.388092e-20	2.774984e-19	1.308037e-05	-1.308226e-05	0.000000e+00
2.210000000000000e-01	7.999995e-01	7.999995e-01	3.508475e-01	3.508475e-01	7.702211e-01	2.210000e-01	8.000000e-01	0.000000e+00	0.000000e+00	3.999998e-29	3.999998e-29	-9.446370e-10	-9.446370e-10	-1.444387e-05	0.000000e+00	0.000000e+00	-2.813550e-05	-9.446366e-10	-9.431299e-10	5.480617e-10	9.446364e-10	1.360659e-06	2.813645e-05	-1.360659e-06	-9.446369e-10	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-1.359715e-06	-2.813551e-05	1.360111e-06	5.790000e-16	9.446370e-10	9.446370e-10	-7.104654e-21	-4.691520e-20	1.308037e-05	-1.308226e-05	0.000000e+00
