time	V(analog_val)	V(final_out)	V(noise_walk)	V(sram_out)	V(trig)	I(B_drift)	I(C_drift)	I(R_drift)	I(R_dummy)	I(S_analog)	I(S_sram)	I(V_sram)	I(V_trigger)
1.006386250000000e-07	9.929827e-01	9.999990e-01	9.716110e-01	1.000000e+00	1.000000e+00	2.137174e-05	-2.137174e-05	-2.137174e-05	9.999990e-07	1.403248e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.008339375000000e-07	9.898148e-01	9.999990e-01	9.787465e-01	1.000000e+00	1.000000e+00	1.106828e-05	-1.106828e-05	-1.106828e-05	9.999990e-07	2.036842e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.010292500000000e-07	9.888168e-01	9.999990e-01	9.896659e-01	1.000000e+00	1.000000e+00	-8.490591e-07	8.490591e-07	8.490591e-07	9.999990e-07	2.236437e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.012245625000000e-07	9.875154e-01	9.999990e-01	9.733395e-01	1.000000e+00	1.000000e+00	1.417590e-05	-1.417590e-05	-1.417590e-05	9.999990e-07	2.496726e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.014198750000000e-07	9.869410e-01	9.999990e-01	9.952348e-01	1.000000e+00	1.000000e+00	-8.293918e-06	8.293918e-06	8.293918e-06	9.999990e-07	2.611609e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.016151875000000e-07	9.854916e-01	9.999990e-01	9.623557e-01	1.000000e+00	1.000000e+00	2.313581e-05	-2.313581e-05	-2.313581e-05	9.999990e-07	2.901489e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.018105000000000e-07	9.880703e-01	9.999990e-01	1.037612e+00	1.000000e+00	1.000000e+00	-4.954217e-05	4.954217e-05	4.954217e-05	9.999990e-07	2.385740e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.020058125000000e-07	9.918748e-01	9.999990e-01	9.812903e-01	1.000000e+00	1.000000e+00	1.058445e-05	-1.058445e-05	-1.058445e-05	9.999990e-07	1.624848e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.022011250000000e-07	9.897117e-01	9.999990e-01	9.781462e-01	1.000000e+00	1.000000e+00	1.156549e-05	-1.156549e-05	-1.156549e-05	9.999990e-07	2.057464e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.023964375000000e-07	9.887260e-01	9.999990e-01	9.901977e-01	1.000000e+00	1.000000e+00	-1.471677e-06	1.471677e-06	1.471677e-06	9.999990e-07	2.254608e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.025917500000000e-07	9.868699e-01	9.999990e-01	9.663926e-01	1.000000e+00	1.000000e+00	2.047728e-05	-2.047728e-05	-2.047728e-05	9.999990e-07	2.625811e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.027870625000000e-07	9.829989e-01	9.999990e-01	9.638366e-01	1.000000e+00	1.000000e+00	1.916232e-05	-1.916232e-05	-1.916232e-05	9.999990e-07	3.400022e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.029823750000001e-07	9.826298e-01	9.999990e-01	9.980127e-01	1.000000e+00	1.000000e+00	-1.538289e-05	1.538289e-05	1.538289e-05	9.999990e-07	3.473839e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.031776875000001e-07	9.822716e-01	9.999990e-01	9.632205e-01	1.000000e+00	1.000000e+00	1.905111e-05	-1.905111e-05	-1.905111e-05	9.999990e-07	3.545484e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.033730000000001e-07	9.829628e-01	9.999990e-01	1.009092e+00	1.000000e+00	1.000000e+00	-2.612961e-05	2.612961e-05	2.612961e-05	9.999990e-07	3.407232e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.035683125000001e-07	9.879726e-01	9.999990e-01	1.013143e+00	1.000000e+00	1.000000e+00	-2.517019e-05	2.517019e-05	2.517019e-05	9.999990e-07	2.405283e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.037636250000001e-07	9.928493e-01	9.999990e-01	1.017617e+00	1.000000e+00	1.000000e+00	-2.476743e-05	2.476743e-05	2.476743e-05	9.999990e-07	1.429939e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.039589375000001e-07	9.963253e-01	9.999990e-01	1.007152e+00	1.000000e+00	1.000000e+00	-1.082666e-05	1.082666e-05	1.082666e-05	9.999990e-07	7.347418e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.041542500000001e-07	1.001489e+00	9.999990e-01	1.043541e+00	1.000000e+00	1.000000e+00	-4.205187e-05	4.205187e-05	4.205187e-05	9.999990e-07	-2.980420e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.043495625000001e-07	1.004890e+00	9.999990e-01	9.976676e-01	1.000000e+00	1.000000e+00	7.222870e-06	-7.222870e-06	-7.222870e-06	9.999990e-07	-9.782959e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.045448750000001e-07	1.004082e+00	9.999990e-01	1.003023e+00	1.000000e+00	1.000000e+00	1.059102e-06	-1.059102e-06	-1.059102e-06	9.999990e-07	-8.165386e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.047401875000001e-07	1.005126e+00	9.999990e-01	1.016876e+00	1.000000e+00	1.000000e+00	-1.175000e-05	1.175000e-05	1.175000e-05	9.999990e-07	-1.025345e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.049355000000001e-07	1.006855e+00	9.999990e-01	1.012818e+00	1.000000e+00	1.000000e+00	-5.962447e-06	5.962447e-06	5.962447e-06	9.999990e-07	-1.371292e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.051308125000001e-07	1.007886e+00	9.999990e-01	1.012478e+00	1.000000e+00	1.000000e+00	-4.591738e-06	4.591738e-06	4.591738e-06	9.999990e-07	-1.577428e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.053261250000001e-07	1.005853e+00	9.999990e-01	9.804469e-01	1.000000e+00	1.000000e+00	2.540654e-05	-2.540654e-05	-2.540654e-05	9.999990e-07	-1.170889e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.055214375000001e-07	9.993762e-01	9.999990e-01	9.584552e-01	1.000000e+00	1.000000e+00	4.092095e-05	-4.092095e-05	-4.092095e-05	9.999990e-07	1.245699e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.057167500000001e-07	9.950213e-01	9.999990e-01	9.913484e-01	1.000000e+00	1.000000e+00	3.672880e-06	-3.672880e-06	-3.672880e-06	9.999990e-07	9.955432e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.059120625000001e-07	9.973516e-01	9.999990e-01	1.024887e+00	1.000000e+00	1.000000e+00	-2.753506e-05	2.753506e-05	2.753506e-05	9.999990e-07	5.294851e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.061073750000001e-07	9.969723e-01	9.999990e-01	9.655529e-01	1.000000e+00	1.000000e+00	3.141930e-05	-3.141930e-05	-3.141930e-05	9.999990e-07	6.053493e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.063026875000001e-07	9.935693e-01	9.999990e-01	9.901422e-01	1.000000e+00	1.000000e+00	3.427100e-06	-3.427100e-06	-3.427100e-06	9.999990e-07	1.285943e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.064980000000001e-07	9.936399e-01	9.999990e-01	9.977897e-01	1.000000e+00	1.000000e+00	-4.149808e-06	4.149808e-06	4.149808e-06	9.999990e-07	1.271828e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.066933125000001e-07	9.984344e-01	9.999990e-01	1.043380e+00	1.000000e+00	1.000000e+00	-4.494589e-05	4.494589e-05	4.494589e-05	9.999990e-07	3.129274e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.068886250000001e-07	1.003414e+00	9.999990e-01	1.009456e+00	1.000000e+00	1.000000e+00	-6.042413e-06	6.042413e-06	6.042413e-06	9.999990e-07	-6.829378e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.070839375000002e-07	1.005092e+00	9.999990e-01	1.016231e+00	1.000000e+00	1.000000e+00	-1.113967e-05	1.113967e-05	1.113967e-05	9.999990e-07	-1.018525e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.072792500000002e-07	1.003504e+00	9.999990e-01	9.761100e-01	1.000000e+00	1.000000e+00	2.739424e-05	-2.739424e-05	-2.739424e-05	9.999990e-07	-7.010534e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.074745625000002e-07	1.002195e+00	9.999990e-01	1.016177e+00	1.000000e+00	1.000000e+00	-1.398212e-05	1.398212e-05	1.398212e-05	9.999990e-07	-4.390981e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.076698750000002e-07	1.007526e+00	9.999990e-01	1.048134e+00	1.000000e+00	1.000000e+00	-4.060839e-05	4.060839e-05	4.060839e-05	9.999990e-07	-1.505319e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.078651875000002e-07	1.008847e+00	9.999990e-01	9.817726e-01	1.000000e+00	1.000000e+00	2.707463e-05	-2.707463e-05	-2.707463e-05	9.999990e-07	-1.769650e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.080605000000002e-07	1.005596e+00	9.999990e-01	9.993725e-01	1.000000e+00	1.000000e+00	6.223035e-06	-6.223035e-06	-6.223035e-06	9.999990e-07	-1.119305e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.082558125000002e-07	1.002882e+00	9.999990e-01	9.813133e-01	1.000000e+00	1.000000e+00	2.156825e-05	-2.156825e-05	-2.156825e-05	9.999990e-07	-5.765068e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.084511250000002e-07	1.000451e+00	9.999990e-01	9.971291e-01	1.000000e+00	1.000000e+00	3.321705e-06	-3.321705e-06	-3.321705e-06	9.999990e-07	-9.037487e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.086464375000002e-07	9.996753e-01	9.999990e-01	9.950551e-01	1.000000e+00	1.000000e+00	4.620183e-06	-4.620183e-06	-4.620183e-06	9.999990e-07	6.474013e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.088417500000002e-07	1.000271e+00	9.999990e-01	1.010996e+00	1.000000e+00	1.000000e+00	-1.072500e-05	1.072500e-05	1.072500e-05	9.999990e-07	-5.449451e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.090370625000002e-07	1.001083e+00	9.999990e-01	9.986721e-01	1.000000e+00	1.000000e+00	2.411272e-06	-2.411272e-06	-2.411272e-06	9.999990e-07	-2.168719e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.092323750000002e-07	1.001476e+00	9.999990e-01	1.007904e+00	1.000000e+00	1.000000e+00	-6.428081e-06	6.428081e-06	6.428081e-06	9.999990e-07	-2.953253e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.094276875000002e-07	1.005203e+00	9.999990e-01	1.036948e+00	1.000000e+00	1.000000e+00	-3.174449e-05	3.174449e-05	3.174449e-05	9.999990e-07	-1.040883e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.096230000000002e-07	1.007379e+00	9.999990e-01	9.979145e-01	1.000000e+00	1.000000e+00	9.464711e-06	-9.464711e-06	-9.464711e-06	9.999990e-07	-1.476035e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.098183125000002e-07	1.004173e+00	9.999990e-01	9.808037e-01	1.000000e+00	1.000000e+00	2.336901e-05	-2.336901e-05	-2.336901e-05	9.999990e-07	-8.347517e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.100136250000002e-07	1.001230e+00	9.999990e-01	9.944708e-01	1.000000e+00	1.000000e+00	6.759676e-06	-6.759676e-06	-6.759676e-06	9.999990e-07	-2.463008e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.102089375000002e-07	9.997129e-01	9.999990e-01	9.909322e-01	1.000000e+00	1.000000e+00	8.780747e-06	-8.780747e-06	-8.780747e-06	9.999990e-07	5.722311e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.104042500000002e-07	9.970187e-01	9.999990e-01	9.782110e-01	1.000000e+00	1.000000e+00	1.880771e-05	-1.880771e-05	-1.880771e-05	9.999990e-07	5.960602e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.105995625000002e-07	9.974937e-01	9.999990e-01	1.021166e+00	1.000000e+00	1.000000e+00	-2.367223e-05	2.367223e-05	2.367223e-05	9.999990e-07	5.010501e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.107948750000002e-07	1.002294e+00	9.999990e-01	1.027773e+00	1.000000e+00	1.000000e+00	-2.547941e-05	2.547941e-05	2.547941e-05	9.999990e-07	-4.589428e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.109901875000002e-07	1.002595e+00	9.999990e-01	9.801975e-01	1.000000e+00	1.000000e+00	2.239721e-05	-2.239721e-05	-2.239721e-05	9.999990e-07	-5.191420e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.111855000000003e-07	9.975750e-01	9.999990e-01	9.685703e-01	1.000000e+00	1.000000e+00	2.900469e-05	-2.900469e-05	-2.900469e-05	9.999990e-07	4.848013e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.113808125000003e-07	9.998065e-01	9.999990e-01	1.051661e+00	1.000000e+00	1.000000e+00	-5.185492e-05	5.185492e-05	5.185492e-05	9.999990e-07	3.850764e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.115761250000003e-07	1.003045e+00	9.999990e-01	9.843552e-01	1.000000e+00	1.000000e+00	1.869000e-05	-1.869000e-05	-1.869000e-05	9.999990e-07	-6.092448e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.117714375000003e-07	1.001456e+00	9.999990e-01	1.003869e+00	1.000000e+00	1.000000e+00	-2.413489e-06	2.413489e-06	2.413489e-06	9.999990e-07	-2.913442e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.119667500000003e-07	1.001863e+00	9.999990e-01	1.003620e+00	1.000000e+00	1.000000e+00	-1.756691e-06	1.756691e-06	1.756691e-06	9.999990e-07	-3.727930e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.121620625000003e-07	1.000924e+00	9.999990e-01	9.895552e-01	1.000000e+00	1.000000e+00	1.136908e-05	-1.136908e-05	-1.136908e-05	9.999990e-07	-1.850510e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.123573750000003e-07	1.001738e+00	9.999990e-01	1.021444e+00	1.000000e+00	1.000000e+00	-1.970606e-05	1.970606e-05	1.970606e-05	9.999990e-07	-3.478826e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.125526875000003e-07	1.002907e+00	9.999990e-01	9.951625e-01	1.000000e+00	1.000000e+00	7.744082e-06	-7.744082e-06	-7.744082e-06	9.999990e-07	-5.815150e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.127480000000003e-07	9.995735e-01	9.999990e-01	9.731872e-01	1.000000e+00	1.000000e+00	2.638632e-05	-2.638632e-05	-2.638632e-05	9.999990e-07	8.509445e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.129433125000003e-07	9.962233e-01	9.999990e-01	9.883035e-01	1.000000e+00	1.000000e+00	7.919806e-06	-7.919806e-06	-7.919806e-06	9.999990e-07	7.551361e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.131386250000003e-07	9.923800e-01	9.999990e-01	9.609447e-01	1.000000e+00	1.000000e+00	3.143535e-05	-3.143535e-05	-3.143535e-05	9.999990e-07	1.523791e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.133339375000003e-07	9.886659e-01	9.999990e-01	9.820686e-01	1.000000e+00	1.000000e+00	6.597332e-06	-6.597332e-06	-6.597332e-06	9.999990e-07	2.266617e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.135292500000003e-07	9.882060e-01	9.999990e-01	9.900936e-01	1.000000e+00	1.000000e+00	-1.887635e-06	1.887635e-06	1.887635e-06	9.999990e-07	2.358604e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.137245625000003e-07	9.902137e-01	9.999990e-01	1.008885e+00	1.000000e+00	1.000000e+00	-1.867132e-05	1.867132e-05	1.867132e-05	9.999990e-07	1.957061e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.139198750000003e-07	9.970101e-01	9.999990e-01	1.047933e+00	1.000000e+00	1.000000e+00	-5.092333e-05	5.092333e-05	5.092333e-05	9.999990e-07	5.977907e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.141151875000003e-07	9.998230e-01	9.999990e-01	9.777048e-01	1.000000e+00	1.000000e+00	2.211828e-05	-2.211828e-05	-2.211828e-05	9.999990e-07	3.519213e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.143105000000003e-07	9.976094e-01	9.999990e-01	9.970600e-01	1.000000e+00	1.000000e+00	5.494226e-07	-5.494226e-07	-5.494226e-07	9.999990e-07	4.779207e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.145058125000003e-07	9.970928e-01	9.999990e-01	9.923531e-01	1.000000e+00	1.000000e+00	4.739778e-06	-4.739778e-06	-4.739778e-06	9.999990e-07	5.812254e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.147011250000003e-07	9.921607e-01	9.999990e-01	9.463946e-01	1.000000e+00	1.000000e+00	4.576612e-05	-4.576612e-05	-4.576612e-05	9.999990e-07	1.567669e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.148964375000003e-07	9.878658e-01	9.999990e-01	9.896525e-01	1.000000e+00	1.000000e+00	-1.786671e-06	1.786671e-06	1.786671e-06	9.999990e-07	2.426642e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.150917500000003e-07	9.899791e-01	9.999990e-01	1.009833e+00	1.000000e+00	1.000000e+00	-1.985398e-05	1.985398e-05	1.985398e-05	9.999990e-07	2.003974e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.152870625000004e-07	9.953434e-01	9.999990e-01	1.030420e+00	1.000000e+00	1.000000e+00	-3.507659e-05	3.507659e-05	3.507659e-05	9.999990e-07	9.311108e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.154823750000004e-07	9.955708e-01	9.999990e-01	9.628225e-01	1.000000e+00	1.000000e+00	3.274831e-05	-3.274831e-05	-3.274831e-05	9.999990e-07	8.856366e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.156776875000004e-07	9.905737e-01	9.999990e-01	9.721518e-01	1.000000e+00	1.000000e+00	1.842190e-05	-1.842190e-05	-1.842190e-05	9.999990e-07	1.885055e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.158730000000004e-07	9.906379e-01	9.999990e-01	1.009717e+00	1.000000e+00	1.000000e+00	-1.907894e-05	1.907894e-05	1.907894e-05	9.999990e-07	1.872222e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.160683125000004e-07	9.932057e-01	9.999990e-01	1.000421e+00	1.000000e+00	1.000000e+00	-7.215392e-06	7.215392e-06	7.215392e-06	9.999990e-07	1.358661e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.162636250000004e-07	9.949687e-01	9.999990e-01	1.005807e+00	1.000000e+00	1.000000e+00	-1.083801e-05	1.083801e-05	1.083801e-05	9.999990e-07	1.006055e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.164589375000004e-07	9.916334e-01	9.999990e-01	9.466422e-01	1.000000e+00	1.000000e+00	4.499130e-05	-4.499130e-05	-4.499130e-05	9.999990e-07	1.673112e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.166542500000004e-07	9.853815e-01	9.999990e-01	9.663526e-01	1.000000e+00	1.000000e+00	1.902886e-05	-1.902886e-05	-1.902886e-05	9.999990e-07	2.923505e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.168495625000004e-07	9.866747e-01	9.999990e-01	1.018946e+00	1.000000e+00	1.000000e+00	-3.227103e-05	3.227103e-05	3.227103e-05	9.999990e-07	2.664869e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.170448750000004e-07	9.872073e-01	9.999990e-01	9.603908e-01	1.000000e+00	1.000000e+00	2.681653e-05	-2.681653e-05	-2.681653e-05	9.999990e-07	2.558336e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.172401875000004e-07	9.837876e-01	9.999990e-01	9.755863e-01	1.000000e+00	1.000000e+00	8.201334e-06	-8.201334e-06	-8.201334e-06	9.999990e-07	3.242279e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.174355000000004e-07	9.839191e-01	9.999990e-01	9.934668e-01	1.000000e+00	1.000000e+00	-9.547683e-06	9.547683e-06	9.547683e-06	9.999990e-07	3.215983e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.176308125000004e-07	9.874974e-01	9.999990e-01	1.014592e+00	1.000000e+00	1.000000e+00	-2.709458e-05	2.709458e-05	2.709458e-05	9.999990e-07	2.500314e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.178261250000004e-07	9.869158e-01	9.999990e-01	9.538653e-01	1.000000e+00	1.000000e+00	3.305048e-05	-3.305048e-05	-3.305048e-05	9.999990e-07	2.616640e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.180214375000004e-07	9.834797e-01	9.999990e-01	9.813446e-01	1.000000e+00	1.000000e+00	2.135127e-06	-2.135127e-06	-2.135127e-06	9.999990e-07	3.303859e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.182167500000004e-07	9.884766e-01	9.999990e-01	1.041780e+00	1.000000e+00	1.000000e+00	-5.330322e-05	5.330322e-05	5.330322e-05	9.999990e-07	2.304482e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.184120625000004e-07	9.921103e-01	9.999990e-01	9.760165e-01	1.000000e+00	1.000000e+00	1.609381e-05	-1.609381e-05	-1.609381e-05	9.999990e-07	1.577736e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.186073750000004e-07	9.878371e-01	9.999990e-01	9.601737e-01	1.000000e+00	1.000000e+00	2.766345e-05	-2.766345e-05	-2.766345e-05	9.999990e-07	2.432370e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.188026875000004e-07	9.839733e-01	9.999990e-01	9.720703e-01	1.000000e+00	1.000000e+00	1.190293e-05	-1.190293e-05	-1.190293e-05	9.999990e-07	3.205151e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.189980000000004e-07	9.840550e-01	9.999990e-01	9.967954e-01	1.000000e+00	1.000000e+00	-1.274039e-05	1.274039e-05	1.274039e-05	9.999990e-07	3.188794e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.191933125000004e-07	9.816765e-01	9.999990e-01	9.445792e-01	1.000000e+00	1.000000e+00	3.709722e-05	-3.709722e-05	-3.709722e-05	9.999990e-07	3.664514e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.193886250000005e-07	9.801041e-01	9.999990e-01	1.001101e+00	1.000000e+00	1.000000e+00	-2.099723e-05	2.099723e-05	2.099723e-05	9.999990e-07	3.978966e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.195839375000005e-07	9.825746e-01	9.999990e-01	9.868741e-01	1.000000e+00	1.000000e+00	-4.299575e-06	4.299575e-06	4.299575e-06	9.999990e-07	3.484888e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.197792500000005e-07	9.815706e-01	9.999990e-01	9.669908e-01	1.000000e+00	1.000000e+00	1.457987e-05	-1.457987e-05	-1.457987e-05	9.999990e-07	3.685675e-14	-9.999991e-07	-9.999991e-07	0.000000e+00
1.199745625000005e-07	9.859169e-01	9.999990e-01	1.045003e+00	1.000000e+00	1.000000e+00	-5.908601e-05	5.908601e-05	5.908601e-05	9.999990e-07	2.816415e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.201698750000005e-07	9.911677e-01	9.999990e-01	9.858497e-01	1.000000e+00	1.000000e+00	5.317997e-06	-5.317997e-06	-5.317997e-06	9.999990e-07	1.766258e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.203651875000005e-07	9.934899e-01	9.999990e-01	1.022587e+00	1.000000e+00	1.000000e+00	-2.909721e-05	2.909721e-05	2.909721e-05	9.999990e-07	1.301821e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.205605000000005e-07	1.000161e+00	9.999990e-01	1.039377e+00	1.000000e+00	1.000000e+00	-3.921584e-05	3.921584e-05	3.921584e-05	9.999990e-07	-3.241895e-16	-9.999990e-07	-9.999990e-07	0.000000e+00
1.207558125000005e-07	1.005199e+00	9.999990e-01	1.017573e+00	1.000000e+00	1.000000e+00	-1.237368e-05	1.237368e-05	1.237368e-05	9.999990e-07	-1.040027e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.209511250000005e-07	1.006628e+00	9.999990e-01	1.008887e+00	1.000000e+00	1.000000e+00	-2.259035e-06	2.259035e-06	2.259035e-06	9.999990e-07	-1.325822e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.211464375000005e-07	1.010546e+00	9.999990e-01	1.048411e+00	1.000000e+00	1.000000e+00	-3.786503e-05	3.786503e-05	3.786503e-05	9.999990e-07	-2.109495e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.213417500000005e-07	1.011256e+00	9.999990e-01	9.806602e-01	1.000000e+00	1.000000e+00	3.059615e-05	-3.059615e-05	-3.059615e-05	9.999990e-07	-2.251466e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.215370625000005e-07	1.009813e+00	9.999990e-01	1.025631e+00	1.000000e+00	1.000000e+00	-1.581770e-05	1.581770e-05	1.581770e-05	9.999990e-07	-1.962824e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.217323750000005e-07	1.008100e+00	9.999990e-01	9.747427e-01	1.000000e+00	1.000000e+00	3.335755e-05	-3.335755e-05	-3.335755e-05	9.999990e-07	-1.620249e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.219276875000005e-07	1.001722e+00	9.999990e-01	9.697673e-01	1.000000e+00	1.000000e+00	3.195474e-05	-3.195474e-05	-3.195474e-05	9.999990e-07	-3.446184e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.221230000000005e-07	9.977419e-01	9.999990e-01	9.889395e-01	1.000000e+00	1.000000e+00	8.802457e-06	-8.802457e-06	-8.802457e-06	9.999990e-07	4.514206e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.223183125000005e-07	9.938878e-01	9.999990e-01	9.632246e-01	1.000000e+00	1.000000e+00	3.066325e-05	-3.066325e-05	-3.066325e-05	9.999990e-07	1.222235e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
1.225136250000005e-07	9.960732e-01	9.999990e-01	1.049114e+00	1.000000e+00	1.000000e+00	-5.304127e-05	5.304127e-05	5.304127e-05	9.999990e-07	7.851646e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.227089375000005e-07	1.002303e+00	9.999990e-01	1.013050e+00	1.000000e+00	1.000000e+00	-1.074713e-05	1.074713e-05	1.074713e-05	9.999990e-07	-4.607025e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.229042500000005e-07	9.981672e-01	9.999990e-01	9.450737e-01	1.000000e+00	1.000000e+00	5.309339e-05	-5.309339e-05	-5.309339e-05	9.999990e-07	3.663728e-15	-9.999990e-07	-9.999990e-07	0.000000e+00
1.230995625000005e-07	9.892987e-01	9.999990e-01	9.515792e-01	1.000000e+00	1.000000e+00	3.771945e-05	-3.771945e-05	-3.771945e-05	9.999990e-07	2.140061e-14	-9.999990e-07	-9.999990e-07	0.000000e+00
